ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5,Atributo 1,Raiting_Promedio 1,Atributo 2,Raiting_Promedio 2,Atributo 3,Raiting_Promedio 3,Atributo 4,Raiting_Promedio 4,Atributo 5,Raiting_Promedio 5
MLM2797586884,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2799922684,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2801230742,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2805872478,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2806011238,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2811435848,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2813113766,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2813755754,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2816027604,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2819902682,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2821224674,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2821238970,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2821597368,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2822370414,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2822421000,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2827250248,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM644870271,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM685027978,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM724641632,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM736883831,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737993252,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM744748823,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768128945,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768158041,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768406697,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768410272,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM779034341,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM798896823,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM830083079,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM895395558,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM897039530,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM922779853,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM932919619,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1319538183,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1327458079,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1334216043,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351881973,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352118089,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352647787,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1421592067,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1461482424,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1467231489,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1612832420,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1839114530,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1934419205,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1937030965,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1937035557,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1962019009,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1974779569,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1983791841,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1986080153,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1987279613,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1988765073,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1990982149,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1992189433,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1992443965,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1994242799,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1994642191,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995863503,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1996113429,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1996368965,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1996989775,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997997091,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998001377,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998772831,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998970035,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998985551,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000335539,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000813185,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000879595,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2000986261,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001678863,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2002149877,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003028921,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003330529,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003440967,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2003441399,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004284297,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004332153,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2004781959,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2005358089,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006161797,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2006417145,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2677463936,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2712987342,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2727340598,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2749612006,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2750104000,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2754016882,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2767276526,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2769066978,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2770117446,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2770603470,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2777501418,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2779276798,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2782783440,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2782796602,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2782806900,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2782882808,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2783099358,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2783112388,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2783124426,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2783136022,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2783810174,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2783881330,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2784830030,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2786339548,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2786503084,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2788174276,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2788554808,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2789402934,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2789860680,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2789877584,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2790778454,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2792074204,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2792318410,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2792497318,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2795453258,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2802401092,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2807166850,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2807170550,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2815133032,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM601619709,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM601878343,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM602911455,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM609038973,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM617005681,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM715339350,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM727043668,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM727268851,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737454149,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737481468,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737487685,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737993372,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737996922,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737998426,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM742751666,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM743671950,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM743678076,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM744746474,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM744750363,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM751131722,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768384367,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768389162,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768755971,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM773029694,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM779260008,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM779269482,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM779270115,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM814296463,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM835131193,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM836842969,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM885571304,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM931843380,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM931844424,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM932078855,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM932295971,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM963531513,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1311041517,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1311078345,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1315050908,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1325029814,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1325060406,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351559147,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351750694,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351751677,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351770250,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351888501,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351888654,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352092582,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352689220,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1353470450,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1365512802,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1365571472,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1366619398,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468302916,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468330016,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1578170005,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1760157178,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791748407,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791787684,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791791820,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791799124,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791801331,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791852491,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791875916,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791877063,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791958731,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791959109,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1792036034,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1792126393,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1792247859,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1793782098,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1793857436,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1793863678,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1819719145,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1821492109,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1821716664,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1822046090,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1859457978,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1921368867,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1926254263,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1936974577,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1967031937,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1977156099,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1989481379,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1996377285,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997043481,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997675509,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998168445,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2001470455,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2305047278,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2344110178,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2434570700,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2471784182,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2606066888,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2666783904,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2748435634,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2768536138,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2769018754,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2769678640,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2785573664,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2803232756,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2813806480,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM2828639532,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM601611793,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM608233687,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM625375184,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM680435398,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM714996022,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM736882711,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM737996244,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM738305302,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM744746013,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768128357,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM768148375,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM829483901,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM830493907,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM841104595,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM875277648,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM894508636,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM894512747,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM894680691,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM921693957,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM932073590,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM937306587,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM940112600,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1301185639,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1309083317,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1310943265,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1311580517,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1312985917,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1313491933,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1315037105,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1315531588,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1316437823,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1316483431,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1334162306,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1334217135,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1334259329,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1334268987,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1334292655,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1336703219,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1337159361,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1338504075,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1341587396,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1342674242,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1349538581,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1349664605,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351553639,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351590960,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351737742,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1351820687,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352081875,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352087524,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352092843,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352094864,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352130001,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1352620652,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1354957595,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1355904043,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1365512936,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1365513833,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1366619910,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1366657892,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1366658076,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1369205745,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1369327473,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1378163793,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1420287286,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1420432999,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1420456976,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1421605146,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1425763046,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1428767137,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1446626612,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468270312,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468289188,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468319654,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468329459,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468330267,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1468335711,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1727336877,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791755907,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791787578,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791794053,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791877188,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791877529,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791884192,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791944759,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791957715,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791959770,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1791965535,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1792265287,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1792270551,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1793782501,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1793894743,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1936972577,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1936992157,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1936997637,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1972152261,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1981553093,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1983838465,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1985075577,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1994157717,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1994332685,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1994484831,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1994712947,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1994962063,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995160687,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995181423,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995373447,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995378829,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995412673,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995422775,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995438081,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995503405,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995515477,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995717771,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995719521,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995856741,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995910049,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1995944327,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1996227535,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1996405657,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1996876631,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997103549,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997323149,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997330499,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997332641,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997410405,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997431693,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997534329,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997683899,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997738009,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997797837,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997811615,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997866745,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997878899,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997926645,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997949923,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1997976833,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998055177,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998160421,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998319917,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998370017,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998401943,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998466861,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998715753,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998722647,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998724357,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998728797,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998734407,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998772829,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998796741,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998798507,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998849079,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998853755,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998854637,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998871337,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998873433,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998900093,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998912181,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998914699,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998925939,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998934029,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998937135,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998947973,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998948921,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998951707,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998980413,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998994213,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1998997087,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999013259,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999031925,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999036945,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999038243,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999048477,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999181523,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999226343,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999227875,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999247517,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999258383,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999261077,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999309069,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999320927,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999338363,0,0.0,0,0,0,0,0,,,,,,,,,,
MLM1999359223,0,0.0,0,0,0,0,0,,,,,,,,,,
